Currency,CurrencyName,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD),Difference,Change%,LogClosingPrice
XLM,Stellar,11/11/2018,0.272772869,0.261432924,0.276926651,0.260448587,0.011948498,0.043803836,-0.564198828
XLM,Stellar,11/12/2018,0.267997154,0.273849038,0.28270025,0.264913339,-0.004775715,-0.017820021,-0.571869818
XLM,Stellar,11/13/2018,0.256356104,0.267998509,0.268509921,0.251791067,-0.01164105,-0.045409685,-0.591156337
XLM,Stellar,11/14/2018,0.22208501,0.256311156,0.256443058,0.214327748,-0.034271094,-0.154315206,-0.653480754
XLM,Stellar,11/15/2018,0.22541524,0.221935563,0.233695803,0.208310281,0.00333023,0.014773757,-0.647016725
XLM,Stellar,11/16/2018,0.233135451,0.237999498,0.245624088,0.231475453,0.007720211,0.033114702,-0.632391682
XLM,Stellar,11/17/2018,0.242745893,0.236085773,0.245726417,0.231340354,0.009610442,0.039590544,-0.614848109
XLM,Stellar,11/18/2018,0.246244184,0.242667341,0.253894074,0.240745745,0.003498291,0.014206593,-0.608634018
XLM,Stellar,11/19/2018,0.220882815,0.246243022,0.249757479,0.219664402,-0.025361369,-0.114818208,-0.655838072
XLM,Stellar,11/20/2018,0.185397111,0.220887502,0.228894487,0.175063229,-0.035485704,-0.191403759,-0.731897038
XLM,Stellar,11/21/2018,0.19771061,0.189205749,0.207924121,0.181890643,0.012313499,0.062280416,-0.703970024
XLM,Stellar,11/22/2018,0.189238976,0.197619753,0.20345006,0.188228177,-0.008471634,-0.044766856,-0.722989411
XLM,Stellar,11/23/2018,0.178724972,0.189236069,0.189472185,0.172401926,-0.010514004,-0.05882784,-0.747814762
XLM,Stellar,11/24/2018,0.144036921,0.178693593,0.183607847,0.142419582,-0.034688051,-0.240827496,-0.841526171
XLM,Stellar,11/25/2018,0.153815216,0.150155744,0.156528563,0.127928371,0.009778295,0.063571702,-0.8130007
XLM,Stellar,11/26/2018,0.138182893,0.153748333,0.161499244,0.13331352,-0.015632323,-0.113127773,-0.859545719
XLM,Stellar,11/27/2018,0.144916418,0.138198956,0.146725523,0.134477904,0.006733525,0.046464887,-0.838882409
XLM,Stellar,11/28/2018,0.158363908,0.144868366,0.16596095,0.14254908,0.01344749,0.084915118,-0.80034379
XLM,Stellar,11/29/2018,0.160780807,0.158363656,0.171943244,0.152384572,0.002416899,0.015032261,-0.793765796
XLM,Stellar,11/30/2018,0.15543951,0.163513524,0.172836273,0.150495878,-0.005341297,-0.034362544,-0.808438581
XLM,Stellar,12/1/2018,0.163830139,0.155405147,0.168722805,0.155081086,0.008390629,0.051215418,-0.7856062
XLM,Stellar,12/2/2018,0.159441473,0.163830131,0.166910679,0.157768857,-0.004388666,-0.027525247,-0.797398702
XLM,Stellar,12/3/2018,0.149232755,0.159434326,0.159990632,0.147094109,-0.010208718,-0.068408025,-0.826135843
XLM,Stellar,12/4/2018,0.147292806,0.149234429,0.153851029,0.143606971,-0.001939949,-0.013170698,-0.831818464
XLM,Stellar,12/5/2018,0.133731925,0.147283192,0.147283192,0.131640431,-0.013560881,-0.101403468,-0.873764904
XLM,Stellar,12/6/2018,0.122665203,0.132477143,0.137314482,0.122665203,-0.011066722,-0.090218919,-0.911278618
XLM,Stellar,12/7/2018,0.114612838,0.12269486,0.123653737,0.105169788,-0.008052365,-0.070257095,-0.940766734
XLM,Stellar,12/8/2018,0.118718455,0.114611941,0.123777641,0.110853254,0.004105617,0.034582803,-0.925481764
XLM,Stellar,12/9/2018,0.121305012,0.118698147,0.125628651,0.114428159,0.002586557,0.021322755,-0.916121255
XLM,Stellar,12/10/2018,0.117097702,0.121470262,0.12340901,0.114209343,-0.00420731,-0.035929911,-0.931451628
XLM,Stellar,12/11/2018,0.113040491,0.116380129,0.118032489,0.111365822,-0.004057211,-0.035891661,-0.946765965
XLM,Stellar,12/12/2018,0.113602004,0.113040702,0.116395502,0.111192252,0.000561513,0.004942809,-0.944614007
XLM,Stellar,12/13/2018,0.103520714,0.11354898,0.113726149,0.102361999,-0.01008129,-0.097384278,-0.984972741
XLM,Stellar,12/14/2018,0.096649999,0.103501212,0.104774221,0.093591501,-0.006870715,-0.071088619,-1.014798146
XLM,Stellar,12/15/2018,0.095408586,0.096651944,0.098448858,0.091620336,-0.001241413,-0.013011544,-1.020412541
XLM,Stellar,12/16/2018,0.096121653,0.094203304,0.100244991,0.094073305,0.000713067,0.007418381,-1.017178769
XLM,Stellar,12/17/2018,0.108563091,0.095734747,0.112935261,0.09546729,0.012441438,0.114600993,-0.9643178
XLM,Stellar,12/18/2018,0.109939426,0.108561588,0.111985421,0.105052734,0.001376335,0.01251903,-0.958846535
XLM,Stellar,12/19/2018,0.114857533,0.114905819,0.127342706,0.112555239,0.004918107,0.042819194,-0.939840516
XLM,Stellar,12/20/2018,0.124593967,0.114861468,0.126983196,0.111763943,0.009736434,0.078145309,-0.904502986
XLM,Stellar,12/21/2018,0.117791539,0.124579931,0.133947351,0.115379406,-0.006802428,-0.057749717,-0.928885904
XLM,Stellar,12/22/2018,0.118210832,0.119037737,0.122652349,0.115219292,0.000419293,0.003546993,-0.927342726
XLM,Stellar,12/23/2018,0.125106642,0.118210832,0.12870149,0.118184376,0.00689581,0.055119456,-0.902719633
XLM,Stellar,12/24/2018,0.134030111,0.125460931,0.143647682,0.125323597,0.008923469,0.066578092,-0.872797623
XLM,Stellar,12/25/2018,0.120741638,0.131608597,0.132675612,0.115851895,-0.013288473,-0.110057087,-0.918142937
XLM,Stellar,12/26/2018,0.119665758,0.120735679,0.124617572,0.114816117,-0.00107588,-0.008990709,-0.922030104
XLM,Stellar,12/27/2018,0.108946897,0.119925586,0.120013048,0.108284153,-0.010718861,-0.098386106,-0.962785135
XLM,Stellar,12/28/2018,0.119597529,0.108973789,0.122555565,0.107814173,0.010650632,0.089053947,-0.922277793
XLM,Stellar,12/29/2018,0.115336423,0.120272233,0.12184622,0.1150907,-0.004261106,-0.036945016,-0.938033522
XLM,Stellar,12/30/2018,0.116352329,0.115336423,0.118499659,0.113073856,0.001015906,0.008731291,-0.934224919
XLM,Stellar,12/31/2018,0.110324828,0.110064516,0.110327478,0.110064515,-0.006027501,-0.05463413,-0.957326741
XLM,Stellar,1/1/2019,0.111925325,0.110228162,0.113417,0.109281788,0.001600497,0.014299686,-0.951071636
XLM,Stellar,1/2/2019,0.117775462,0.111925356,0.118046499,0.11182496,0.005850137,0.049671951,-0.928945183
XLM,Stellar,1/3/2019,0.112544678,0.117775462,0.118817658,0.112368309,-0.005230784,-0.0464774,-0.948675037
XLM,Stellar,1/4/2019,0.113509486,0.112330861,0.11419022,0.111096505,0.000964808,0.008499801,-0.944967843
XLM,Stellar,1/5/2019,0.113225525,0.113509486,0.114848882,0.112694511,-0.000283961,-0.002507924,-0.946055657
XLM,Stellar,1/6/2019,0.120214928,0.112896381,0.12127191,0.11182932,0.006989403,0.058140891,-0.920041599
XLM,Stellar,1/7/2019,0.123111661,0.120898458,0.125661377,0.119901019,0.002896733,0.023529315,-0.909700809
XLM,Stellar,1/8/2019,0.123045949,0.123111988,0.125566095,0.118917408,-6.57E-05,-0.000534044,-0.90993268
XLM,Stellar,1/9/2019,0.122629377,0.122340446,0.123864173,0.120741733,-0.000416572,-0.003397,-0.911405478
XLM,Stellar,1/10/2019,0.106623436,0.122629296,0.128432148,0.102552545,-0.016005941,-0.150116537,-0.972147326
XLM,Stellar,1/11/2019,0.10451624,0.106678834,0.108236858,0.10316479,-0.002107196,-0.020161422,-0.980816223
XLM,Stellar,1/12/2019,0.105377156,0.10461688,0.105960765,0.103468847,0.000860916,0.008169854,-0.977253527
XLM,Stellar,1/13/2019,0.101809729,0.105595855,0.11191731,0.100616129,-0.003567427,-0.035040138,-0.992210719
XLM,Stellar,1/14/2019,0.107935592,0.101814299,0.109771763,0.101516756,0.006125863,0.056754801,-0.966835322
XLM,Stellar,1/15/2019,0.104290068,0.107938471,0.10915663,0.103358149,-0.003645524,-0.03495562,-0.981757049
XLM,Stellar,1/16/2019,0.105977108,0.104290433,0.107846389,0.104210955,0.00168704,0.01591891,-0.974787936
XLM,Stellar,1/17/2019,0.107413237,0.106043041,0.108989745,0.103708268,0.001436129,0.013370131,-0.968942195
XLM,Stellar,1/18/2019,0.105844212,0.107419124,0.108087635,0.104876951,-0.001569025,-0.014823909,-0.975332886
XLM,Stellar,1/19/2019,0.106910914,0.105842287,0.109635484,0.105652267,0.001066702,0.009977485,-0.970977958
XLM,Stellar,1/20/2019,0.103657777,0.106875025,0.107836851,0.101247657,-0.003253137,-0.031383434,-0.984398109
XLM,Stellar,1/21/2019,0.101870691,0.103659149,0.103767931,0.100835516,-0.001787086,-0.01754269,-0.991950748
XLM,Stellar,1/22/2019,0.102477861,0.101875282,0.103271731,0.098676431,0.00060717,0.005924889,-0.989369948
XLM,Stellar,1/23/2019,0.100570626,0.102224179,0.102882024,0.098994934,-0.001907235,-0.018964136,-0.997528847
XLM,Stellar,1/24/2019,0.100832242,0.100847855,0.101401131,0.099415668,0.000261616,0.002594567,-0.996400576
XLM,Stellar,1/25/2019,0.099486085,0.100974175,0.100974834,0.098221129,-0.001346157,-0.013531108,-1.002237659
XLM,Stellar,1/26/2019,0.098104956,0.099485731,0.103715857,0.096470589,-0.001381129,-0.014078076,-1.008309053
XLM,Stellar,1/27/2019,0.093638133,0.098105409,0.098357658,0.092648089,-0.004466823,-0.047703034,-1.028547254
XLM,Stellar,1/28/2019,0.085411661,0.093754547,0.094167806,0.082964428,-0.008226472,-0.09631556,-1.068482832
XLM,Stellar,1/29/2019,0.082149347,0.085698116,0.086357512,0.080009774,-0.003262314,-0.039711989,-1.085395884
XLM,Stellar,1/30/2019,0.084668013,0.082156508,0.087392338,0.08042463,0.002518666,0.029747551,-1.072280632
XLM,Stellar,1/31/2019,0.081424452,0.084476748,0.086902165,0.080158848,-0.003243561,-0.039835221,-1.089245156
XLM,Stellar,2/1/2019,0.079932247,0.080632916,0.082857102,0.077970484,-0.001492205,-0.018668373,-1.097277978
XLM,Stellar,2/2/2019,0.081026024,0.079932247,0.081531128,0.079685915,0.001093777,0.013499083,-1.091375472
XLM,Stellar,2/3/2019,0.078835615,0.081019809,0.082740238,0.077325742,-0.002190409,-0.027784511,-1.10327754
XLM,Stellar,2/4/2019,0.077716358,0.079087485,0.079851446,0.077688366,-0.001119257,-0.01440182,-1.10948756
XLM,Stellar,2/5/2019,0.076064767,0.077715023,0.077917076,0.075420158,-0.001651591,-0.021712957,-1.118816461
XLM,Stellar,2/6/2019,0.072863492,0.076145681,0.07653289,0.071578984,-0.003201275,-0.04393524,-1.137490019
XLM,Stellar,2/7/2019,0.073875658,0.073376556,0.076244535,0.072113341,0.001012166,0.013700941,-1.131498638
XLM,Stellar,2/8/2019,0.078873574,0.073886131,0.082490032,0.072285113,0.004997916,0.063366166,-1.10306848
XLM,Stellar,2/9/2019,0.079422291,0.080475848,0.081000471,0.07852749,0.000548717,0.006908854,-1.10005759
XLM,Stellar,2/10/2019,0.078758843,0.079418746,0.080716127,0.074921074,-0.000663448,-0.008423791,-1.103700672
XLM,Stellar,2/11/2019,0.076447987,0.078768503,0.080088899,0.075816939,-0.002310856,-0.03022782,-1.116633946
XLM,Stellar,2/12/2019,0.075643803,0.076448106,0.076991619,0.074089598,-0.000804184,-0.010631195,-1.121226645
XLM,Stellar,2/13/2019,0.075527403,0.076278367,0.07738332,0.074568987,-0.0001164,-0.001541162,-1.121895448
XLM,Stellar,2/14/2019,0.075362415,0.075527418,0.075977692,0.07389053,-0.000164988,-0.002189261,-1.122845193
XLM,Stellar,2/15/2019,0.078939126,0.075476361,0.080719248,0.074976875,0.003576711,0.045309737,-1.102707686
XLM,Stellar,2/16/2019,0.077325842,0.078933004,0.079594525,0.076775186,-0.001613284,-0.020863452,-1.111675342
XLM,Stellar,2/17/2019,0.078370475,0.077318016,0.079107101,0.076633603,0.001044633,0.01332942,-1.105847521
XLM,Stellar,2/18/2019,0.081799316,0.078364479,0.083513298,0.078321017,0.003428841,0.041917722,-1.087250328
XLM,Stellar,2/19/2019,0.090825989,0.08278631,0.092411688,0.081990093,0.009026673,0.099384252,-1.041789864
XLM,Stellar,2/20/2019,0.089983784,0.090831589,0.091672263,0.085187297,-0.000842205,-0.00935952,-1.045835748
XLM,Stellar,2/21/2019,0.087120151,0.090010888,0.093386383,0.086607812,-0.002863633,-0.032869927,-1.059881381
XLM,Stellar,2/22/2019,0.089877209,0.087621631,0.090848215,0.087190123,0.002757058,0.03067583,-1.046350422
XLM,Stellar,2/23/2019,0.093364517,0.089876398,0.095541601,0.088156761,0.003487308,0.037351535,-1.029818145
XLM,Stellar,2/24/2019,0.082956099,0.093355226,0.096670227,0.080252904,-0.010408418,-0.125468991,-1.081151679
XLM,Stellar,2/25/2019,0.085705106,0.082919041,0.088257594,0.08155871,0.002749007,0.032075183,-1.066993304
XLM,Stellar,2/26/2019,0.084173268,0.085705085,0.08645203,0.082805043,-0.001531838,-0.018198628,-1.074825811
XLM,Stellar,2/27/2019,0.082576319,0.084040176,0.085397088,0.080280258,-0.001596949,-0.019339067,-1.083144481
XLM,Stellar,2/28/2019,0.08400107,0.082580091,0.085047084,0.082059461,0.001424751,0.016961105,-1.075715182
XLM,Stellar,3/1/2019,0.085277814,0.083998684,0.085678143,0.083443151,0.001276744,0.014971585,-1.069163941
XLM,Stellar,3/2/2019,0.082881419,0.085278165,0.085493045,0.082421533,-0.002396395,-0.028913537,-1.081542822
XLM,Stellar,3/3/2019,0.086723238,0.08329132,0.089244443,0.082399869,0.003841819,0.044299764,-1.061864515
XLM,Stellar,3/4/2019,0.081371193,0.08672317,0.088169049,0.079622124,-0.005352045,-0.065773215,-1.089529317
XLM,Stellar,3/5/2019,0.084819951,0.081680639,0.086023878,0.080445989,0.003448758,0.04065975,-1.071501983
XLM,Stellar,3/6/2019,0.084525867,0.08481199,0.085765827,0.083319604,-0.000294084,-0.003479219,-1.073010366
XLM,Stellar,3/7/2019,0.084830359,0.084526733,0.085475099,0.083411969,0.000304492,0.003589423,-1.071448695
XLM,Stellar,3/8/2019,0.085330685,0.084830359,0.089294803,0.084543162,0.000500326,0.005863377,-1.068894768
XLM,Stellar,3/9/2019,0.088816051,0.085690999,0.091382882,0.085346734,0.003485366,0.039242524,-1.051508541
XLM,Stellar,3/10/2019,0.10228958,0.089526156,0.103543584,0.088929341,0.013473529,0.131719467,-0.990168605
XLM,Stellar,3/11/2019,0.101117601,0.099673981,0.108995905,0.09855548,-0.001171979,-0.011590257,-0.995173243
XLM,Stellar,3/12/2019,0.106498295,0.101117601,0.106935712,0.095766905,0.005380694,0.050523757,-0.972657345
XLM,Stellar,3/13/2019,0.106951222,0.106496767,0.111206603,0.100164217,0.000452927,0.004234893,-0.970814249
XLM,Stellar,3/14/2019,0.106325435,0.106939262,0.11230484,0.10488945,-0.000625787,-0.005885581,-0.973362832
XLM,Stellar,3/15/2019,0.105402079,0.106324952,0.106366035,0.10275924,-0.000923356,-0.008760321,-0.977150823
XLM,Stellar,3/16/2019,0.108155631,0.105402217,0.109108889,0.105359577,0.002753552,0.025459164,-0.965950865
XLM,Stellar,3/17/2019,0.10802452,0.107782266,0.108404591,0.105631858,-0.000131111,-0.001213715,-0.966477655
XLM,Stellar,3/18/2019,0.11689197,0.108023971,0.118052866,0.105342494,0.00886745,0.075860215,-0.932215322
XLM,Stellar,3/19/2019,0.111578162,0.115448744,0.11791779,0.110625669,-0.005313808,-0.047624086,-0.952420797
XLM,Stellar,3/20/2019,0.108687183,0.11158963,0.111988172,0.108308587,-0.002890979,-0.026599079,-0.963821667
XLM,Stellar,3/21/2019,0.105016372,0.108468418,0.10942152,0.099907775,-0.003670811,-0.034954654,-0.978742989
XLM,Stellar,3/22/2019,0.108227618,0.105014954,0.109446148,0.104161048,0.003211246,0.029671225,-0.9656619
XLM,Stellar,3/23/2019,0.106812745,0.107885436,0.109167667,0.105449876,-0.001414873,-0.013246294,-0.971376924
XLM,Stellar,3/24/2019,0.104029677,0.106812745,0.106837433,0.103089323,-0.002783068,-0.026752635,-0.98284275
XLM,Stellar,3/25/2019,0.10050784,0.104029677,0.104503817,0.09884581,-0.003521837,-0.035040421,-0.99780006
XLM,Stellar,3/26/2019,0.101983848,0.10050784,0.103592448,0.095342907,0.001476008,0.014472959,-0.991468605
XLM,Stellar,3/27/2019,0.106652942,0.1021225,0.106967869,0.101700055,0.004669094,0.043778389,-0.97202716
XLM,Stellar,3/28/2019,0.105901548,0.106652944,0.107646333,0.10315066,-0.000751394,-0.007095213,-0.975097692
XLM,Stellar,3/29/2019,0.107568002,0.105901555,0.10788263,0.105360887,0.001666454,0.015492098,-0.968316898
XLM,Stellar,3/30/2019,0.106392449,0.107291046,0.107531781,0.104190559,-0.001175553,-0.011049215,-0.973089194
XLM,Stellar,3/31/2019,0.108154919,0.106392449,0.108578709,0.10592729,0.00176247,0.016295791,-0.965953724
XLM,Stellar,4/1/2019,0.11213046,0.108154919,0.114581801,0.107639065,0.003975541,0.035454604,-0.950276396
XLM,Stellar,4/2/2019,0.12111579,0.11212983,0.121425115,0.11101663,0.00898533,0.074187932,-0.916799234
XLM,Stellar,4/3/2019,0.124364974,0.121116583,0.134910563,0.121116583,0.003249184,0.026126199,-0.905301917
XLM,Stellar,4/4/2019,0.116940262,0.122285473,0.126027297,0.115340877,-0.007424712,-0.063491494,-0.932035937
XLM,Stellar,4/5/2019,0.127970837,0.116941912,0.130350084,0.116941912,0.011030575,0.086196006,-0.89288899
XLM,Stellar,4/6/2019,0.124573449,0.128022149,0.129058652,0.122777965,-0.003397388,-0.027272168,-0.904574511
XLM,Stellar,4/7/2019,0.13193551,0.124573449,0.13404803,0.123578492,0.007362061,0.055800451,-0.8796383
XLM,Stellar,4/8/2019,0.131742185,0.131935544,0.136546691,0.12475043,-0.000193325,-0.001467449,-0.880275138
XLM,Stellar,4/9/2019,0.125120946,0.131735682,0.13173738,0.124257286,-0.006621239,-0.05291871,-0.902669981
XLM,Stellar,4/10/2019,0.125557073,0.125120938,0.129553968,0.124540049,0.000436127,0.003473536,-0.901158817
XLM,Stellar,4/11/2019,0.11574889,0.126210487,0.126532598,0.110866834,-0.009808183,-0.084736735,-0.936483165
XLM,Stellar,4/12/2019,0.114276703,0.115535804,0.116866332,0.110128784,-0.001472187,-0.012882652,-0.942042298
XLM,Stellar,4/13/2019,0.115525872,0.114276703,0.117293016,0.112824256,0.001249169,0.010812894,-0.937320745
XLM,Stellar,4/14/2019,0.118490566,0.115728515,0.118660869,0.113853038,0.002964694,0.025020507,-0.926316226
XLM,Stellar,4/15/2019,0.112652418,0.117804393,0.119369101,0.110456212,-0.005838148,-0.051824436,-0.948259482
XLM,Stellar,4/16/2019,0.114119762,0.112577122,0.115762482,0.110926348,0.001467344,0.012857931,-0.942639143
XLM,Stellar,4/17/2019,0.116467774,0.114119762,0.117338888,0.113848276,0.002348012,0.020160186,-0.933794225
XLM,Stellar,4/18/2019,0.117827182,0.116928761,0.119991187,0.116330902,0.001359408,0.011537304,-0.928754509
XLM,Stellar,4/19/2019,0.117722123,0.117900198,0.118478041,0.11463578,-0.000105059,-0.000892432,-0.929141914
XLM,Stellar,4/20/2019,0.11648656,0.117722123,0.120157823,0.115448537,-0.001235563,-0.010606915,-0.93372418
XLM,Stellar,4/21/2019,0.113434483,0.116486559,0.117460871,0.110643852,-0.003052077,-0.026906078,-0.945254904
XLM,Stellar,4/22/2019,0.115507268,0.113487226,0.116979314,0.111430372,0.002072785,0.017945061,-0.937390688
XLM,Stellar,4/23/2019,0.112510609,0.115507268,0.116164215,0.111919461,-0.002996659,-0.026634457,-0.948806525
XLM,Stellar,4/24/2019,0.105307467,0.112508706,0.112655039,0.102767194,-0.007203142,-0.068401056,-0.977540833
XLM,Stellar,4/25/2019,0.100577923,0.104974491,0.108070288,0.097798679,-0.004729544,-0.047023679,-0.997497337
XLM,Stellar,4/26/2019,0.099747377,0.099689419,0.101833066,0.097390612,-0.000830546,-0.008326495,-1.001098516
XLM,Stellar,4/27/2019,0.100372369,0.09974734,0.101493264,0.098862214,0.000624992,0.006226734,-0.998385825
XLM,Stellar,4/28/2019,0.098411928,0.100372364,0.101375141,0.098252384,-0.001960441,-0.019920766,-1.00695226
XLM,Stellar,4/29/2019,0.095537732,0.098459346,0.099786679,0.09550985,-0.002874196,-0.030084407,-1.019825073
XLM,Stellar,4/30/2019,0.101355246,0.096149464,0.10145926,0.095930624,0.005817514,0.057397266,-0.994153768
XLM,Stellar,5/1/2019,0.101490929,0.101355246,0.103766805,0.100793795,0.000135683,0.001336898,-0.993572772
XLM,Stellar,5/2/2019,0.100306167,0.10122514,0.102497419,0.10003706,-0.001184762,-0.011811457,-0.998672365
XLM,Stellar,5/3/2019,0.102712795,0.100306167,0.104249479,0.099058248,0.002406628,0.023430654,-0.988375453
XLM,Stellar,5/4/2019,0.099970618,0.103252878,0.104971851,0.097667035,-0.002742177,-0.027429829,-1.000127623
XLM,Stellar,5/5/2019,0.098194818,0.099800623,0.100861946,0.097617339,-0.0017758,-0.018084457,-1.00791143
XLM,Stellar,5/6/2019,0.09895512,0.098194818,0.099809423,0.095094875,0.000760302,0.007683301,-1.00456173
XLM,Stellar,5/7/2019,0.096424736,0.098200424,0.100335183,0.09566301,-0.002530384,-0.026242063,-1.015811542
XLM,Stellar,5/8/2019,0.094004909,0.094818853,0.094827087,0.092953549,-0.002419827,-0.025741496,-1.026849467
XLM,Stellar,5/9/2019,0.089636113,0.094063383,0.094836485,0.087866224,-0.004368796,-0.04873924,-1.047516985
XLM,Stellar,5/10/2019,0.093929296,0.089646627,0.094732314,0.089076091,0.004293183,0.045706539,-1.027198933
XLM,Stellar,5/11/2019,0.106567577,0.094008412,0.106820365,0.093969631,0.012638281,0.118594054,-0.972374909
XLM,Stellar,5/12/2019,0.100254618,0.105436382,0.107488963,0.096999391,-0.006312959,-0.062969259,-0.998895613
XLM,Stellar,5/13/2019,0.102126773,0.100254618,0.105157925,0.099548175,0.001872155,0.018331677,-0.990860391
XLM,Stellar,5/14/2019,0.113155659,0.102126773,0.118837243,0.100315728,0.011028886,0.0974665,-0.946323722
XLM,Stellar,5/15/2019,0.137739752,0.1159954,0.140654452,0.115419643,0.024584093,0.178482193,-0.860940703
XLM,Stellar,5/16/2019,0.145173681,0.137745266,0.168537404,0.136883118,0.007433929,0.05120714,-0.838112111
XLM,Stellar,5/17/2019,0.133991777,0.145173855,0.148477984,0.121740106,-0.011181904,-0.083452166,-0.872921853
XLM,Stellar,5/18/2019,0.138198167,0.133991777,0.148420535,0.133880895,0.00420639,0.030437379,-0.859497717
XLM,Stellar,5/19/2019,0.152027738,0.138008072,0.152028636,0.137286527,0.013829571,0.090967419,-0.818077166
XLM,Stellar,5/20/2019,0.135458381,0.152027738,0.15260824,0.115770705,-0.016569357,-0.122320648,-0.868194119
XLM,Stellar,5/21/2019,0.13491356,0.136274731,0.137543612,0.132263144,-0.000544821,-0.004038297,-0.869944398
XLM,Stellar,5/22/2019,0.124816325,0.134912712,0.138135492,0.120997463,-0.010097235,-0.08089675,-0.903728609
XLM,Stellar,5/23/2019,0.126538007,0.124818357,0.126924006,0.118206769,0.001721682,0.013606046,-0.89777901
XLM,Stellar,5/24/2019,0.126733437,0.125826852,0.1302369,0.121948118,0.00019543,0.001542056,-0.897108787
XLM,Stellar,5/25/2019,0.126324747,0.125811281,0.129390261,0.125195697,-0.00040869,-0.003235233,-0.898511563
XLM,Stellar,5/26/2019,0.133116438,0.126324896,0.136147755,0.122199818,0.006791691,0.051020679,-0.875768312
XLM,Stellar,5/27/2019,0.13833853,0.133108601,0.144777249,0.132730617,0.005222092,0.037748645,-0.859056843
XLM,Stellar,5/28/2019,0.140045653,0.138473651,0.141993612,0.132988701,0.001707123,0.012189761,-0.853730367
XLM,Stellar,5/29/2019,0.137305316,0.140045647,0.14008344,0.131458818,-0.002740337,-0.019957982,-0.862312648
XLM,Stellar,5/30/2019,0.128770244,0.136357054,0.144374322,0.124665357,-0.008535072,-0.0662814,-0.890184481
XLM,Stellar,5/31/2019,0.132141758,0.128761599,0.132763573,0.065473189,0.003371514,0.025514372,-0.87895992
XLM,Stellar,6/1/2019,0.134305025,0.13215675,0.135006326,0.124639018,0.002163267,0.016107119,-0.871907738
XLM,Stellar,6/2/2019,0.13637146,0.134316547,0.138432027,0.048332431,0.002066435,0.015152987,-0.86527651
XLM,Stellar,6/3/2019,0.132185637,0.136401524,0.139976853,0.058857801,-0.004185823,-0.031666247,-0.878815732
XLM,Stellar,6/4/2019,0.119332414,0.127539771,0.127539771,0.116712446,-0.012853223,-0.107709402,-0.923241574
XLM,Stellar,6/5/2019,0.122501164,0.119324237,0.125502379,0.118765092,0.00316875,0.025867101,-0.911859785
XLM,Stellar,6/6/2019,0.12419331,0.121370722,0.124901717,0.070663713,0.001692146,0.013625098,-0.905901798
XLM,Stellar,6/7/2019,0.128014789,0.124186303,0.130664147,0.06573367,0.003821479,0.029851856,-0.892739855
XLM,Stellar,6/8/2019,0.124713179,0.128014712,0.128628786,0.066334058,-0.00330161,-0.026473626,-0.90408765
XLM,Stellar,6/9/2019,0.118205902,0.124316045,0.125105562,0.060747951,-0.006507277,-0.055050356,-0.927360839
XLM,Stellar,6/10/2019,0.122841524,0.118223063,0.12435906,0.116077456,0.004635622,0.037736604,-0.910654804
XLM,Stellar,6/11/2019,0.122714676,0.123643659,0.123991553,0.054947078,-0.000126848,-0.001033682,-0.911103495
XLM,Stellar,6/12/2019,0.126550431,0.122545242,0.127599945,0.045813737,0.003835755,0.03031009,-0.897736371
XLM,Stellar,6/13/2019,0.125004087,0.12744207,0.127866792,0.0710196,-0.001546344,-0.012370348,-0.903075788
XLM,Stellar,6/14/2019,0.124393869,0.125016786,0.125246125,0.032198125,-0.000610218,-0.004905531,-0.905201024
XLM,Stellar,6/15/2019,0.126757955,0.125412662,0.128130178,0.062268727,0.002364086,0.018650396,-0.897024776
XLM,Stellar,6/16/2019,0.129758276,0.126740942,0.133266945,0.080618063,0.003000321,0.023122386,-0.886864933
XLM,Stellar,6/17/2019,0.131027661,0.129763029,0.132207463,0.127399366,0.001269385,0.009687916,-0.882637012
XLM,Stellar,6/18/2019,0.123096771,0.131203158,0.131496991,0.119559697,-0.00793089,-0.064428091,-0.909753339
XLM,Stellar,6/19/2019,0.12383243,0.123092311,0.126289423,0.06942529,0.000735659,0.005940762,-0.907165605
XLM,Stellar,6/20/2019,0.121209978,0.12383243,0.124495776,0.028728356,-0.002622452,-0.021635612,-0.916461628
XLM,Stellar,6/21/2019,0.122509643,0.121169299,0.124987485,0.118966096,0.001299665,0.010608675,-0.911829726
XLM,Stellar,6/22/2019,0.127188446,0.123698863,0.134692492,0.122888887,0.004678803,0.036786384,-0.895552339
XLM,Stellar,6/23/2019,0.128799931,0.127195535,0.13248788,0.125050866,0.001611485,0.012511536,-0.89008437
XLM,Stellar,6/24/2019,0.126876455,0.128820993,0.128858856,0.083382097,-0.001923476,-0.015160228,-0.896618964
XLM,Stellar,6/25/2019,0.123541957,0.126884947,0.129201149,0.121775986,-0.003334498,-0.026990814,-0.908185523
XLM,Stellar,6/26/2019,0.120890278,0.123543261,0.132216121,0.119154059,-0.002651679,-0.021934593,-0.917608624
XLM,Stellar,6/27/2019,0.107889824,0.120891942,0.122688961,0.102448598,-0.013000454,-0.120497499,-0.967019515
XLM,Stellar,6/28/2019,0.110351056,0.1078692,0.112147297,0.106390383,0.002461232,0.022303656,-0.957223507
XLM,Stellar,6/29/2019,0.115379752,0.111263863,0.117992561,0.105554089,0.005028696,0.043583869,-0.937870399
XLM,Stellar,6/30/2019,0.105238601,0.115377716,0.115733388,0.104374838,-0.010141151,-0.096363415,-0.977824934
